ID,Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Evidencia,Link,Foto de Evidencia,Soporte Publicitario,Formato de Anuncio,Anunciante(s),Campaña,Industria,Gerente,BUM,Dirección,Categoria,Medicion
227,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_4,Panel de Pasillo,Digital,HUAWEI,MATEPAD,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
228,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_6,Panel de Pasillo,Digital,HUAWEI,MATEPAD,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
229,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_8,Panel de Pasillo,Digital,HUAWEI,FREEBUDS 4I,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
230,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_10,Panel de Pasillo,Digital,HUAWEI,MATEPAD,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
231,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_12,Panel de Pasillo,Digital,HUAWEI,FREEBUDS 4I,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
233,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_17,Panel de Pasillo,Digital,HUAWEI,MATEPAD,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
237,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_23,Panel de Pasillo,Digital,HUAWEI,FREEBUDS 4I,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
241,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A0d41bc1e-6825-4fc2-bdf7-35466ba90ff2%5D%2Fanuncio_terminal_28,Panel de Pasillo,Digital,HUAWEI,FREEBUDS 4I,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
253,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_16,Panel de Pasillo,Digital,HUAWEI,FREEBUDS 4I,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
254,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_17,Panel de Pasillo,Digital,HUAWEI,FREEBUDS 4I,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
255,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_18,Muro Publicitario,Digital,MARRIOTT INTERNATIONAL,LOS CABOS,Turismo,Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
256,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_19,Panel de Pasillo,Digital,MARRIOTT INTERNATIONAL,LOS CABOS,Turismo,Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
257,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_20,Panel de Pasillo,Digital,AEROMEXICO,CLUB PREMIER,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
258,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_21,Panel de Pasillo,Digital,AEROMEXICO,CLUB PREMIER,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
259,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_22,Panel de Pasillo,Digital,AT&T,ARMALO,Telecomunicaciones,Alejandra Quevedo,Claudio,Alejandro Leal,Pagado,Antiguo
260,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_23,Panel de Pasillo,Digital,RENAISSANCE HOTELS,CANCUN RESORT & MARINA,Turismo,Natali Monroy,David,Enrique Vargas,Pagado,Antiguo
261,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_24,Panel de Pasillo,Digital,RENAISSANCE HOTELS,CANCUN RESORT & MARINA,Turismo,Natali Monroy,David,Enrique Vargas,Pagado,Antiguo
262,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_25,Panel de Pasillo,Digital,AEROMEXICO,CLUB PREMIER,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
264,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_27,Panel de Pasillo,Digital,MARRIOTT INTERNATIONAL,LOS CABOS,Turismo,Sin Asignar,Sin Asignar,Sin Asignar,Pagado,Antiguo
265,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_28,Panel de Pasillo,Digital,RENAISSANCE HOTELS,CANCUN RESORT & MARINA,Turismo,Natali Monroy,David,Enrique Vargas,Pagado,Antiguo
266,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_29,Panel de Pasillo,Digital,RENAISSANCE HOTELS,CANCUN RESORT & MARINA,Turismo,Natali Monroy,David,Enrique Vargas,Pagado,Antiguo
267,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_30,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_30,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1761a743-82de-4b88-b441-30173823a47a%5D%2Fanuncio_terminal_30,Panel de Pasillo,Digital,AEROMEXICO,CLUB PREMIER,Turismo,Intercambio,Intercambio,Intercambio,Pagado,Antiguo
270,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_3,Panel de Pasillo,Digital,AT&T,ARMALO,Telecomunicaciones,Alejandra Quevedo,Claudio,Alejandro Leal,Pagado,Antiguo
271,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_4,Panel de Pasillo,Digital,HUAWEI,MATEBOOK D 16,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
273,2021,CDMX,04-abr-21,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Aeropuerto+Abril+2021%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1b342078-363f-4d66-9199-f64a1691019b%5D%2Fanuncio_terminal_6,Panel de Pasillo,Digital,HUAWEI,MATEBOOK D 16,Telecomunicaciones,Fabiola Cortéz,Eli Caballero,Roberto Caballero,Pagado,Antiguo
