Punto,Lat,Lon
COLEGIO VELAZQUEZ IZUNZA,19.38765439,-99.18511434
COLEGIO VICENTE GUERRERO 09PPR1591C,19.29022867,-99.23905512
COLEGIO VILLA CAMPESTRE,19.28344439,-99.22551145
COLEGIO VINCENT W VAN GOGH,19.35374695,-99.07925505
COLEGIO VIRGILIO URIBE,19.47339268,-99.162367
COLEGIO WASHINGTON,19.52594671,-99.16977547
COLEGIO WESTHILL INSTITUTE,19.40749448,-99.22141389
COLEGIO WILFRIDO MASSIEU,19.49489576,-99.13629189
COLEGIO WILLIAM JAMES PRIMARIA,19.37902332,-99.19273792
COLEGIO WILLIAM JONES SECCION PRIMARIA,19.35477054,-99.09799495
COLEGIO WILLIAM THOMSON,19.42555462,-99.06782548
COLEGIO XALLAPAN,19.48875957,-99.1103562
COLEGIO YAIZA,19.44904482,-99.09068388
COLEGIO ZENTLI,19.27002902,-99.17536741
COLEGIO ZUCKERMAN,19.26993476,-99.11241138
COLEGION VINCENT VAN GOGH,19.35099199,-99.29321655
CULTURA Y FRATERNIDAD IAP,19.46574203,-99.10072725
DISCOVERY CENTER,19.32295952,-99.08893544
EDUCACION PRIMARIA UNIVERSIDAD SIMON BOLIVAR,19.37129137,-99.18550659
ELEMENTARY SCHOOL,19.41918692,-99.15928103
ELENA GARRO,19.22090706,-99.10029196
ENSEÑANZA PRIMARIA COLEGIO ITZCOALT,19.4786117,-99.12279133
ESCUALA ACTIVA PAI 2,19.33290615,-99.1474106
ESCUELA ALFONSO L. HERRERA,19.32006188,-99.1425582
ESCUELA COLEGIO CUAUHTEMOC,19.4382563,-99.13733976
ESCUELA COMUNIDAD MONTESSORI BOSQUES,19.38932949,-99.26083345
ESCUELA CRUZ GOMEZ TAGLE,19.43544144,-99.12278704
ESCUELA ELISA MARGARITA BERRUECOS,19.3933436,-99.18375075
ESCUELA JERONIMO MARIANO USERA Y ALARCON PRIMARIA,19.55331191,-99.13656849
ESCUELA JOHN RUSKIN,19.33869872,-99.04153
ESCUELA JUAN DE PALAFOX Y MENDOZA,19.5252375,-99.15548381
ESCUELA KAY BUM PRIMARIA,19.31589151,-99.11417137
ESCUELA LONDRES PRIMARIA,19.48928818,-99.10390032
ESCUELA MANUEL MARIA CONTRERAS,19.43647701,-99.16551464
ESCUELA MARGARITA MAZA DE JUAREZ,19.25677501,-99.11894497
ESCUELA MÉCO NUEVO PRIMARIA,19.39001404,-99.14043134
ESCUELA MONTESSORI KALPILLI,19.39287768,-99.18379087
ESCUELA PERIODISTA,19.44730682,-99.21736737
ESCUELA PRIMARIA  DE LA CD DE MEXICO,19.44753897,-99.16129577
ESCUELA PRIMARIA ALCATRAZ DEL VALLE,19.53940429,-99.14358957
ESCUELA PRIMARIA AURELIO DURAN MEJIA,19.36729279,-99.14133573
ESCUELA PRIMARIA BILINGUE COLIMÁN,19.47304342,-99.18402391
ESCUELA PRIMARIA CARLOS PELLICER CAMARA,19.43858614,-99.15559059
ESCUELA PRIMARIA CENTRO EDUCATIVO VENUSTIANO CARRANZA,19.43899525,-99.10032395
ESCUELA PRIMARIA CHARLES R. DARWIN SCHOOL,19.46247792,-99.13158247
ESCUELA PRIMARIA EDUCACION ALIVE COYOACAN,19.34333456,-99.15631851
ESCUELA PRIMARIA ELODIA RAMOS A C,19.40013922,-99.06422757
ESCUELA PRIMARIA ENRIQUE DUNANT,19.52302737,-99.14591325
ESCUELA PRIMARIA EVA SAMANO DE LOPEZ MATEOS,19.35415483,-99.12995618
ESCUELA PRIMARIA FUNDACION PATRONATO ESCUELAS DE EXTENSION AGUSTIN ANFOSSI IAP,19.3480301,-99.01115235
ESCUELA PRIMARIA GREGORIO TORRES QUINTERO,19.49160993,-99.14960276
ESCUELA PRIMARIA HUITZILAN TURNO MATUTINO,19.50675648,-99.12559187
ESCUELA PRIMARIA HUITZILAN TURNO VESPERTINO,19.50675648,-99.12559187
ESCUELA PRIMARIA INSTITUTO ANGEL M. CORZO,19.29989236,-99.16575676
ESCUELA PRIMARIA INSTITUTO CANADIENSE DE MÉXICO,19.36685322,-99.17489347
ESCUELA PRIMARIA INSTITUTO VALLADOLID,19.34310067,-99.10574892
ESCUELA PRIMARIA INSTITUTO VICTORIA,19.48918878,-99.1978986
ESCUELA PRIMARIA IVAN PETROVICH PAVLOV,19.28559968,-99.23726042
ESCUELA PRIMARIA JUAN PALOMO,19.28119521,-99.00966873
ESCUELA PRIMARIA JUSTO SIERRA MENDEZ,19.35241561,-99.1473431
ESCUELA PRIMARIA KUROWI,19.47964709,-99.11776484
ESCUELA PRIMARIA LIBERTADOR SIMON BOLIVAR,19.28726168,-99.06662399
ESCUELA PRIMARIA LOLINDIR,19.36559962,-99.20104237
ESCUELA PRIMARIA LOMAS DE TEPEACA Y JARDIN DE NIÑOS MUNDO FELIZ,19.35598136,-99.23855482
ESCUELA PRIMARIA LUXOR,19.25554343,-99.04185231
ESCUELA PRIMARIA MARIA CHAVARRIA VITAL,19.30353912,-99.04320623
ESCUELA PRIMARIA MESOAMERICA,19.24283875,-99.07354465
ESCUELA PRIMARIA MIGUEL DE CERVANTES SAAVEDRA,19.48436672,-99.0818184
ESCUELA PRIMARIA NARCISO MENDOZA,19.38551694,-99.03245733
ESCUELA PRIMARIA NIÑOS DE MÉXICO,19.41548696,-99.16089317
ESCUELA PRIMARIA NOTTINGHAM,19.45063254,-99.0862074
ESCUELA PRIMARIA PRADO CHURUBUSCO,19.35525286,-99.13247753
ESCUELA PRIMARIA PRIVADA PLAN DE AYALA,19.18804685,-99.07568708
ESCUELA PRIMARIA PROFESOR JESUS SOTELO INCLAN,19.22293856,-99.11123781
ESCUELA PRIMARIA RAFAEL DONDE,19.38648641,-99.19865323
ESCUELA PRIMARIA RICCEL,19.45699538,-99.20756703
ESCUELA PRIMARIA SELMA LAGERLOF,19.43916786,-99.11156922
ESCUELA PRIMARIA TALLER MARIA MONTESSORI,19.30296028,-99.13002486
ESCUELA PRIMARIA TOMAS ALVA EDISON,19.37425108,-99.17803642
ESCUELA PRIMARIA TRABAJADORES DEL CAMPO,19.28559769,-99.18912047
ESCUELA PRIMARIA VASCO DE QUIROGA,19.49629325,-99.09281367
ESCUELA PRIMARIA VESPERTINA SIMON BOLIVAR AC,19.37105259,-99.18302474
ESCUELA PRIMARIA Y PRESCOLAR ALFREDO NOBEL,19.25191631,-99.10578229
ESCUELA PRIVADA PERLA S BUCK,19.49320209,-99.07990083
ESCUELA RENACIMIENTO,19.43614832,-99.09260814
ESCUELA RENACIMIENTO DEL SUR,19.24605298,-99.09303596
ESCUELA TABASCO,19.37877676,-99.18357969
ESCUELAPRIMARIA,19.46250914,-99.10450657
FUNDACION PATRICIO SANZ,19.34759751,-99.15295577
GRUPO EDUCATIVO YACATIA,19.49273666,-99.12372695
GRUPO ESCOLAR MAESTRO MANUEL ACOSTA SC,19.43161266,-99.16672973
GRUPO SAN PEDRO,19.31150105,-99.15807882
H W S LIBERTY,19.29440858,-99.1178469
HERALDOS DE MEXICO,19.2922071,-99.11900662
IMMAT,19.30644995,-99.06625305
ING MANUEL SANDOVAL VALLARTA PRIMARIA,19.26635189,-99.11734451
INSTITUCION EDUCATIVA AZTAHUACAN,19.35738708,-99.02229779
INSTITUCION EDUCATIVA XOCHILHUITL,19.21673742,-98.98850302
INSTITUTO ALBERT EINSTEIN AC,19.4392487,-99.19128791
INSTITUTO ALFA DE MEXICO,19.40734694,-99.19512805
INSTITUTO ALVARO GALVEZ Y FUENTES,19.38346405,-99.24124465
INSTITUTO AMERICANO BILINGUE JOHN F KENNEDY,19.44378618,-99.15599728
INSTITUTO ANA MARIA ALFARO,19.28890527,-99.12202837
INSTITUTO ANDRÉ LA PIERRE,19.28240272,-99.22926781
INSTITUTO ARCO IRIS,19.48555891,-99.09791618
INSTITUTO BILINGUE LIBERTAD,19.45627834,-99.17789382
INSTITUTO BOSCHETTI,19.34832208,-99.06845131
INSTITUTO BRITANNIA DE MEXICO S.C.,19.36511584,-99.18784028
INSTITUTO COMUNIDAD EUROPEA,19.49452306,-99.19512556
INSTITUTO CONSUELO,19.35888399,-99.00477889
INSTITUTO CULTURAL FRANCES,19.44790851,-99.21775829
INSTITUTO CULTURAL FRANCES AC,19.44686971,-99.2194877
INSTITUTO CULTURAL FRANCES ESCUELA PRIMARIA,19.44690101,-99.21946357
INSTITUTO CULTURAL JOSE VASCONCELOS,19.28767305,-99.06149301
INSTITUTO DE LOS NIÑOS,19.39445328,-99.13714275
INSTITUTO GAMUNDI,19.4728343,-99.10974117
INSTITUTO GRAHAM BELL,19.51082321,-99.13811137
INSTITUTO GRAN BRETAÑA SC PRIMARIA,19.34874326,-99.06397815
INSTITUTO GUILLERMO MARCONI,19.38516411,-99.12574049
INSTITUTO INTERNACIONAL  PRIMARIA,19.34975282,-99.03243696
INSTITUTO ISABEL GRASSETEAU,19.44989161,-99.15758099
INSTITUTO JACK LONDON,19.33205557,-99.08753031
INSTITUTO KIEL,19.33626844,-99.08446233
INSTITUTO KIEL,19.33624713,-99.08454842
INSTITUTO KIEL,19.33690862,-99.08442007
INSTITUTO LATINOAMERICANO,19.48634642,-99.10485059
INSTITUTO LIBERTADORES DE LAS AMERICAS DANIELLI,19.37636122,-99.01999486
INSTITUTO MARIA GORETTI FUNDACION,19.45790619,-99.20083624
INSTITUTO MARIA MONTESSORI,19.50918412,-99.10323916
INSTITUTO MEXICO,19.37549021,-99.16848926
INSTITUTO MEXICO CONTEMPORANEO,19.41564177,-99.12835751
INSTITUTO MISSISAUGA,19.30660109,-99.24713236
INSTITUTO MONTESSORI,19.36178737,-99.12279935
INSTITUTO NEWTON AC,19.39012955,-99.06296008
INSTITUTO NUEVA GENERACION,19.45231989,-99.15227759
INSTITUTO NURSIA PRIMARIA,19.31020639,-99.23990017
INSTITUTO OVALLE MONDAY TORRES LINDAVISTA,19.51148273,-99.14475633
INSTITUTO PATRIA TERCER MILENIO,19.36034936,-99.19719101
INSTITUTO PEDAGOGICO FROEBEL,19.2587351,-99.03245044
INSTITUTO PEDAGOGICO GANDHI,19.32989483,-99.03394175
INSTITUTO PISICOPEDAGOGICO DEL BOSQUE PRIMARIA,19.33014558,-99.28805559
INSTITUTO ROMERA SECUNDARIA Y PRIMARIA,19.43558847,-99.19328321
INSTITUTO SIGLO XXI,19.30632227,-99.24759403
INSTITUTO SUCRE,19.33861014,-99.1264593
INSTITUTO WINSTON CHURCHILL,19.37407403,-99.12015675
JAIME SABINES INSTITUTO,19.39897047,-99.18213605
JARDIN DE NIÑOS MEXICO,19.41467933,-99.16127748
KIDS ENGLISH SCHOOL,19.39096763,-99.08812174
KIDS ENGLISH SCHOOL ESCUELA PRIMARIA,19.39105227,-99.08805991
KNOWLEDGE ROAD SCHOOL,19.23418711,-99.17403244
KRLSCHOOL,19.3616749,-99.13017416
LA ESCUELITA,19.44177103,-99.11951585
LA PAZ DEL MUNDO PRIMARIA,19.43401353,-99.09852679
LA SALLE GERARDO MUNIER,19.33877343,-99.19174831
LEADERS KIDS SCHOOL,19.25660754,-99.17823512
LICEO ACOXPA DE COAPA,19.29420469,-99.12328141
LICEO CULTURAL MEXICANO,19.31798885,-99.07020198
LICEO ESCOLAR MEXICANO,19.44364832,-99.21310476
LICEO INFANTIL DE MEXICO,19.41686759,-99.11460866
LICEO MEXICANO ALEMAN,19.41312676,-99.17992679
LICEO PEDAGOGICO GANDHI,19.46345704,-99.18120427
MARGARITA MAZA DE JUAREZ,19.25664254,-99.11907446
MONTESSORI LAUREL,19.33689164,-99.13265019
NENET CALLI MOTESSORI,19.39128228,-99.16644028
OLIVER SHELDO,19.32904474,-99.17174672
OVIDIO DECROLY PRIMARIA,19.31129092,-99.0400389
PAIDEIA CENTRO EDUCATIVO,19.35398925,-99.15643951
PAIDEIA CENTRO EDUCATIVO,19.35209503,-99.16359218
PRESTON SCHOOL,19.33947292,-99.20189383
PRIMARIA ABC KIDS,19.39373145,-99.06273723
PRIMARIA ABRAHAM LINCOLN,19.39724344,-99.06750802
PRIMARIA ALBINO MIRELES,19.49691485,-99.0702786
PRIMARIA ANA MARIA GOMEZ CAMPOS,19.39537862,-99.19027367
PRIMARIA ANNA SANDERS,19.34864729,-99.04503062
PRIMARIA ANTONIETA RIVAS MERCADO,19.43300695,-99.09367885
PRIMARIA BENITO JUAREZ,19.34931179,-99.01551488
PRIMARIA BUCKINHAM SCHOOL,19.38770175,-99.15323151
PRIMARIA CARLOS PELLICER,19.25924483,-99.02665557
PRIMARIA CENTRO PEDAGÓGICO LUIS DONALDO COLOSIO Y KINDER MARY TERE,19.51413711,-99.1324379
PRIMARIA COLEGIO AMAUTA PRESCOTT,19.48654599,-99.12199266
PRIMARIA COLEGIO CARMEL,19.3045996,-99.11110807
PRIMARIA COLEGIO SIMON BOLÍVAR,19.37101381,-99.1850848
PRIMARIA DIDACTICA MAGNA,19.55039431,-99.13429808
PRIMARIA FRAY TORIBIO DE BENAVENTE,19.50445589,-99.08144856
PRIMARIA GABRIELA MISTRAL,19.54678988,-99.14019618
PRIMARIA GALES,19.51825257,-99.15933236
PRIMARIA INSTITUTO HERMANOS GALEANA,19.33234814,-99.04033282
PRIMARIA INSTITUTO INGLATERRA,19.404545,-99.16176441
