Punto,Lat,Lon
ESCUELA SECUNDARIA DIURNA 306 MANUÉL ACUÑA,19.33224198,-99.0254828
ESCUELA SECUNDARIA DIURNA 309 JUAN JOSE ARREOLA ZUÑIGA,19.28317566,-99.05639882
ESCUELA SECUNDARIA DIURNA 314 BLAS GALINDO JORNADA AMPLIA,19.32258541,-99.06173803
ESCUELA SECUNDARIA DIURNA 318 XALPA CLAVE 09DES0318D JORNADA AMPLIADA,19.34486624,-99.01633811
ESCUELA SECUNDARIA DIURNA 322 QUAUCALLI,19.56099349,-99.14700245
ESCUELA SECUNDARIA DIURNA 324 ALFONSO CASO ANDRADE,19.28267307,-99.03980773
ESCUELA SECUNDARIA DIURNA 35 VICENTE GUERREO,19.35559313,-99.15561185
ESCUELA SECUNDARIA DIURNA 50,19.48516093,-99.20082358
ESCUELA SECUNDARIA DIURNA 64,19.4520576,-99.11146843
ESCUELA SECUNDARIA DIURNA 65 DEFENSORES DE PUEBLA 1862,19.37042124,-99.11438372
ESCUELA SECUNDARIA DIURNA 72 DIEGO RIVERA,19.36420517,-99.16696681
ESCUELA SECUNDARIA DIURNA 85 REPUBLICA DE FRANCIA,19.45098957,-99.0812078
ESCUELA SECUNDARIA DIURNA 91 REPUBLICA DEL PERU,19.32063866,-99.22378147
ESCUELA SECUNDARIA DIURNA ALEJANDRO VON HUMBOLDT,19.36980173,-99.21792473
ESCUELA SECUNDARIA DIURNA ALFONSO GARCIA ROBLES,19.50689492,-99.10031509
ESCUELA SECUNDARIA DIURNA CALMECAC N.248,19.37016038,-99.28454284
ESCUELA SECUNDARIA DIURNA DOSCIENTOS VEINTIDOS TLALOC,19.35392341,-99.21592991
ESCUELA SECUNDARIA DIURNA ENRIQUE BELTRAN - 293,19.36774325,-98.99829662
ESCUELA SECUNDARIA DIURNA ENRIQUE O ARAGON N22,19.35964829,-99.09549255
ESCUELA SECUNDARIA DIURNA ESTADO DE QUINTANA ROO,19.23388185,-99.18657679
ESCUELA SECUNDARIA DIURNA EZEQUIEL A CHAVEZ NO 104,19.45524047,-99.122595
ESCUELA SECUNDARIA DIURNA FEDERAL N0 240,19.52049274,-99.148714
ESCUELA SECUNDARIA DIURNA FRANCISCO GONZALEZ BOCA NEGRA,19.33166031,-99.02245727
ESCUELA SECUNDARIA DIURNA FRANCISCO GONZALEZ BOCANEGRA,19.33166031,-99.02245738
ESCUELA SECUNDARIA DIURNA GABINO A PALMA,19.35461197,-99.19284912
ESCUELA SECUNDARIA DIURNA GENERAL N0 240,19.52043232,-99.14873817
ESCUELA SECUNDARIA DIURNA ITZJAK RABIN C.C.T. 09DES0262S T.M.,19.31533804,-99.24894471
ESCUELA SECUNDARIA DIURNA ITZJAK RABIN C.C.T. 09DES4262T T.V.,19.31504871,-99.24836137
ESCUELA SECUNDARIA DIURNA JESÚS M. SOTELO INCLÁN,19.24219909,-99.09493319
ESCUELA SECUNDARIA DIURNA JORGE QUIJANO,19.42560512,-99.14889082
ESCUELA SECUNDARIA DIURNA JOSE GUADALUPE NAJERA JIMENEZ,19.34479397,-99.13241082
ESCUELA SECUNDARIA DIURNA JOSE GUADALUPE POSADA 105,19.33363114,-99.28620994
ESCUELA SECUNDARIA DIURNA JOSÉ MANUEL RAMOS,19.42552745,-99.13530784
ESCUELA SECUNDARIA DIURNA JOSEFA ORTIZ DE DOMINGUEZ N.38,19.38508225,-99.16853028
ESCUELA SECUNDARIA DIURNA JUAN AMOS COMENIO NUMERO 57,19.31299147,-99.1498753
ESCUELA SECUNDARIA DIURNA JUSTO SIERRA,19.37983545,-99.01959178
ESCUELA SECUNDARIA DIURNA LUIS PASTEUR,19.35522545,-99.03198865
ESCUELA SECUNDARIA DIURNA MANUEL MARIO CERNA CASTELAZA,19.4082512,-99.18380828
ESCUELA SECUNDARIA DIURNA MARCELINO MELENDEZ Y PELAYO CC.T.09DES4056K,19.39409984,-99.07332113
ESCUELA SECUNDARIA DIURNA MEXICO TENOCHTITLAN,19.32824698,-99.04425557
ESCUELA SECUNDARIA DIURNA N 152 VICENTE SUAREZ,19.3716328,-99.01958323
ESCUELA SECUNDARIA DIURNA N 17,19.40027856,-99.17981446
ESCUELA SECUNDARIA DIURNA N 214 CARLOS MARX,19.3644218,-98.99937936
ESCUELA SECUNDARIA DIURNA N 252 AGUSTÍN CÚE CANOVAS,19.40982183,-99.08344453
ESCUELA SECUNDARIA DIURNA N 298 MEXICO-TENOCHTITLAN 09DES4298H,19.46734178,-99.07565262
ESCUELA SECUNDARIA DIURNA N 9 TEUTLI,19.21791167,-98.9956003
ESCUELA SECUNDARIA DIURNA N.74 REPUBLICA DE NICARAGUA COOPERATIVA.,19.49682263,-99.09514438
ESCUELA SECUNDARIA DIURNA N.74.,19.49681162,-99.09515098
ESCUELA SECUNDARIA DIURNA N0175 PONCIANO ARRIAGA,19.54807477,-99.15313006
ESCUELA SECUNDARIA DIURNA N78,19.48315278,-99.13094191
ESCUELA SECUNDARIA DIURNA NO 12 ELISEO GARCÍA ESCOBEDO,19.48627915,-99.1132259
ESCUELA SECUNDARIA DIURNA NO 136,19.47282927,-99.10487949
ESCUELA SECUNDARIA DIURNA NO 156 PABLO NERUDA CT 09DES0156I,19.44265895,-99.07738726
ESCUELA SECUNDARIA DIURNA NO 170 HEBERTO CASTILLO,19.37035735,-99.20479641
ESCUELA SECUNDARIA DIURNA NO 170 HEBERTO CASTILLO T M,19.37035972,-99.2047939
ESCUELA SECUNDARIA DIURNA NO 175 PONCIANO ARRIAGA,19.54804148,-99.15315155
ESCUELA SECUNDARIA DIURNA NO 187 JOAQUIN GARCIA ICAZBALCETA,19.41793852,-99.13176535
ESCUELA SECUNDARIA DIURNA NO 195 TLAMACHIHUAPAN CCT 09DES0195L,19.28909502,-99.21464836
ESCUELA SECUNDARIA DIURNA NO 234 JOSE MANCISIDOR,19.40429241,-99.11021364
ESCUELA SECUNDARIA DIURNA NO 287 JULIO VERNE,19.33367557,-99.05115125
ESCUELA SECUNDARIA DIURNA NO 38 JOSEFA ORTIZ DE DOMINGUEZ,19.38508374,-99.16853655
ESCUELA SECUNDARIA DIURNA NO 51 PROFESOR CARLOS BENITEZ DELORME JORNADA AMPLIADA,19.38714747,-99.14279482
ESCUELA SECUNDARIA DIURNA NO 84,19.34539385,-99.10604175
ESCUELA SECUNDARIA DIURNA NO 94 GIUSSEPPE GARIBALDI,19.44450201,-99.21462628
ESCUELA SECUNDARIA DIURNA NO. 260 09DES4260V,19.44491343,-99.19269306
ESCUELA SECUNDARIA DIURNA NO. 59 GENERAL RENE CASSIN C.C.T 09DES0 059G,19.39983159,-99.12913967
ESCUELA SECUNDARIA DIURNA NO.195 TLAMACHIHUAPAN CCT09DES0195K,19.28909947,-99.21464873
ESCUELA SECUNDARIA DIURNA NO.57 REPUBLICA DE GUATEMALA,19.46167637,-99.11284455
ESCUELA SECUNDARIA DIURNA NO49 DEFENSORES DE CHURUBUSCO,19.35398159,-99.14651703
ESCUELA SECUNDARIA DIURNA NO94 GIUSSEPE GARIBALDI,19.4445014,-99.21460829
ESCUELA SECUNDARIA DIURNA NUM 208 SALVADOR DIAZ MIRON,19.31403121,-99.11596099
ESCUELA SECUNDARIA DIURNA NUM 33,19.473229,-99.16112351
ESCUELA SECUNDARIA DIURNA NÚM. 88,19.41132078,-99.09925511
ESCUELA SECUNDARIA DIURNA NUMERO 171 FRIDA KAHLO,19.50493317,-99.0970695
ESCUELA SECUNDARIA DIURNA NÚMERO 18 SOLEDAD ANAYA SOLORZANO,19.42051801,-99.15897248
ESCUELA SECUNDARIA DIURNA NUMERO 190 CARLOS PELLICER CLAVE 09DESO19OP,19.33895348,-99.15285337
ESCUELA SECUNDARIA DIURNA NUMERO 190 CARLOS PELLISER,19.33895595,-99.15285252
ESCUELA SECUNDARIA DIURNA NUMERO 207 ZAPATA VIVE,19.50183844,-99.20728846
ESCUELA SECUNDARIA DIURNA NUMERO 248 CALMECAC,19.37015823,-99.28459814
ESCUELA SECUNDARIA DIURNA NUMERO 27,19.30515585,-99.24128179
ESCUELA SECUNDARIA DIURNA NUMERO 42 IGNACIO MANUEL ALTAMIRANO,19.40361872,-99.1831661
ESCUELA SECUNDARIA DIURNA NÚMERO 7 JOSÉ MANUEL RAMOS,19.42511568,-99.13491017
ESCUELA SECUNDARIA DIURNA NUMERO 93,19.4775512,-99.09498153
ESCUELA SECUNDARIA DIURNA NÚMERO 97J ENRIQUE PESTALOZZI,19.40453377,-99.18051221
ESCUELA SECUNDARIA DIURNA PUERTO DE ALVARADO CCT 09DES0181H,19.27823005,-99.2349308
ESCUELA SECUNDARIA DIURNA PUERTO DE ALVARADO CCT 09DES4181I,19.2782298,-99.2349342
ESCUELA SECUNDARIA DIURNA RAFAEL RAMIREZ NUM 114,19.42068588,-99.13362362
ESCUELA SECUNDARIA DIURNA RAMON BETETA,19.36260044,-99.01550632
ESCUELA SECUNDARIA DIURNA RAMON LOPEZ VELARDE JORNADA AMPLIADA,19.35558128,-99.12517955
ESCUELA SECUNDARIA DIURNA REPUBLICA DE NICARAGUA,19.49685874,-99.09512274
ESCUELA SECUNDARIA DIURNA SOUMAYA TIEMPO COMPLETO,19.50764232,-99.20095817
ESCUELA SECUNDARIA DIURNA TLACAELEL NO 221,19.44456864,-99.21661575
ESCUELA SECUNDARIA DIURNA TLACOTALPAN NO 281 CCT09DESO281G,19.27552458,-99.21845169
ESCUELA SECUNDARIA DIURNA144 ADOLFO LOPEZ MATEOS,19.54034015,-99.14046186
ESCUELA SECUNDARIA DIURNA158 GABINO BARREDA,19.44984222,-99.06273517
ESCUELA SECUNDARIA DNA 192 VICENTE RIVA PALACIO GUERRERO CLAVE 09DES4192-N,19.51452282,-99.20367533
ESCUELA SECUNDARIA DOLORES ANGELA CASTILLO,19.35707123,-99.2971679
ESCUELA SECUNDARIA DUIRNA 224 HUETZALIN,19.21903789,-99.12166996
ESCUELA SECUNDARIA EMILIANO ZAPATA N37,19.18880767,-99.02418285
ESCUELA SECUNDARIA EMILIO PORTES GIL,19.37455968,-99.03658364
ESCUELA SECUNDARIA EMILIO ROSENBLUETH,19.26671906,-99.1181099
ESCUELA SECUNDARIA ENRIQUE OBREGON,19.35965138,-99.09549162
ESCUELA SECUNDARIA FEDERAL 251,19.53700424,-99.14183848
ESCUELA SECUNDARIA FEDERAL 307,19.55980853,-99.13604671
ESCUELA SECUNDARIA FEDERAL 337,19.3428337,-99.28262562
ESCUELA SECUNDARIA FEDERAL N339 QUIRINO MENDOZA CORTES,19.25462846,-99.0066702
ESCUELA SECUNDARIA FEDERAL NUMERO 327 JORNADA AMPLIADA,19.27872957,-99.05271933
ESCUELA SECUNDARIA FEDERAL NUMERO 341,19.26510474,-99.10153902
ESCUELA SECUNDARIA FEDRAL NUMERO 341,19.26510468,-99.10153871
ESCUELA SECUNDARIA FRANCISCO MONTERDE,19.24185877,-98.99342745
ESCUELA SECUNDARIA FRANCISCO ZARCO JORNADA AMPLIADA,19.42386516,-99.11734183
ESCUELA SECUNDARIA FRANCISCO ZARCO-USAER,19.4241712,-99.11976455
ESCUELA SECUNDARIA GENERAL 115 IVAN PETROVICH PAULON JORNADA EMPLEADA SIN INGESTA,19.46836606,-99.14670583
ESCUELA SECUNDARIA GENERAL 126 TLAHUIZCALLI,19.29642353,-99.03651229
ESCUELA SECUNDARIA GENERAL 199 JOSE LOPEZ PORTILLO Y WEBER,19.47276475,-99.06450507
ESCUELA SECUNDARIA GENERAL 199 JOSE LÓPEZ PORTILLO Y WEBER,19.4727757,-99.06449248
ESCUELA SECUNDARIA GENERAL 290 OCELOT,19.24289393,-99.07144847
ESCUELA SECUNDARIA GENERAL 295 GUILLERMO PRIETO PRADILLA,19.21549736,-99.10093889
ESCUELA SECUNDARIA GENERAL 295 GUILLERMO PRIETO PRADILLO,19.21556079,-99.10134638
ESCUELA SECUNDARIA GENERAL 309 JUAN JOSE ARREOLA ZUÑIGA,19.28320564,-99.0566282
ESCUELA SECUNDARIA GENERAL 326,19.47376654,-99.06840895
ESCUELA SECUNDARIA GENERAL 36 CUAUHTEMOC,19.26629134,-99.10258387
ESCUELA SECUNDARIA GENERAL DON MELCHOR OCAMPO M09DES0040I,19.43406135,-99.09754592
ESCUELA SECUNDARIA GENERAL FRANCISCO I. MADERO,19.43848572,-99.1613426
ESCUELA SECUNDARIA GENERAL IGNACIO ZARAGOZA,19.4218033,-99.12255592
ESCUELA SECUNDARIA GENERAL NO 113 PROFESOR FRANCISCO NICODEMO,19.38872752,-99.11290175
ESCUELA SECUNDARIA GENERAL NO 136,19.47282833,-99.10487988
