Punto,Lat,Lon
UNIVERSIDAD DEL VALLE DE MEXICO,20.68204516,-103.4352285
UNIVERSIDAD DEL VALLE DE MEXICO,20.6753086,-103.4553649
UNIVERSIDAD DEL VALLE DE MEXICO,20.60889895,-103.4081218
UNIVERSIDAD EN LA COMUNIDAD,20.70280851,-103.4149321
UNIVERSIDAD ENRIQUE REBSAMEN,20.67347361,-103.3494445
UNIVERSIDAD INERNACIONAL UI,20.63617483,-103.3171224
UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO CAMPUS GUADALAJARA,20.6511151,-103.3985091
UNIVERSIDAD INTERNACIONAL,20.67204646,-103.3739005
UNIVERSIDAD ITEG,20.67383488,-103.347866
UNIVERSIDAD LAMAR,20.67422702,-103.3967332
UNIVERSIDAD LAMAR  CAMPUS CHAPULTEPEC,20.6706008,-103.3676959
UNIVERSIDAD LAMAR  CAMPUS EL PALOMAR,20.58954081,-103.4397531
UNIVERSIDAD LAMAR  CAMPUS HIDALGO I,20.67685556,-103.3705155
UNIVERSIDAD LAMAR  CAMPUS HIDALGO II,20.67708282,-103.3622039
UNIVERSIDAD LIBRE DEL PACIFICO A C,20.66473501,-103.3685547
UNIVERSIDAD MARISTA DE GUADALAJARA,20.63541982,-103.4067237
UNIVERSIDAD METROPOLITANA LATIN CAMPUS,20.66621967,-103.4003261
UNIVERSIDAD NACIONAL DE PROPIEDAD INTELECTUAL,20.63582913,-103.4227544
UNIVERSIDAD NARO,20.67959967,-103.3736626
UNIVERSIDAD PANAMERICANA CAMPUS GUADALAJARA,20.68228287,-103.4435376
UNIVERSIDAD PEDAGIOGICA NACIONAL 141,20.69719386,-103.3623225
UNIVERSIDAD PEDAGOGICA NACIONAL,20.7312644,-103.3598583
UNIVERSIDAD PEDAGOGICA NACIONAL UNIDAD 142,20.63314022,-103.3011451
UNIVERSIDAD PRIVADA CENTRO UNIVERSITARIO UNE,20.65193758,-103.4037354
UNIVERSIDAD PRIVADA UNISUN,20.70068554,-103.357334
UNIVERSIDAD SAMAN DE JALISCO,20.67655561,-103.3738855
UNIVERSIDAD SANTANDER,20.6598846,-103.4043232
UNIVERSIDAD TEC MILENIO CAMPUS ZAPOPAN,20.7365859,-103.3719954
