Establecimiento,Lat,Lon
SERVICIO ELECTRICO MEDINA,19.349569,-99.219402
SERVICIO ELECTRICO MEDINA,19.397532,-99.141805
SERVICIO ELECTRICO MENDOZA,19.295066,-99.079015
SERVICIO ELECTRICO MENDOZA,19.446727,-99.111146
SERVICIO ELECTRICO MENDOZA,19.247013,-99.083820
SERVICIO ELECTRICO MENDOZA,19.196335,-99.018878
SERVICIO ELECTRICO MERCADO,19.441715,-99.094878
SERVICIO ELECTRICO MERCURY,19.373203,-99.199342
SERVICIO ELECTRICO MIGUEL,19.469602,-99.103447
SERVICIO ELECTRICO MIGUEL ANGEL,19.463593,-99.136307
SERVICIO ELECTRICO MIRALRIOS,19.321613,-99.075611
SERVICIO ELECTRICO MOJICO,19.457572,-99.104702
SERVICIO ELECTRICO MONDRAGON,19.320784,-99.159020
SERVICIO ELECTRICO MONDRAGON,19.382486,-99.238226
SERVICIO ELÉCTRICO MONROY,19.395704,-99.080042
SERVICIO ELECTRICO MONROY,19.440652,-99.088346
SERVICIO ELECTRICO MONTES,19.260660,-99.093894
SERVICIO ELECTRICO MORA,19.483183,-99.102844
SERVICIO ELECTRICO MORALES,19.420924,-99.089341
SERVICIO ELECTRICO MORALES,19.537404,-99.150640
SERVICIO ELECTRICO MORRIS,19.351803,-99.029818
SERVICIO ELECTRICO MOTORES DIESEL,19.316376,-98.963317
SERVICIO ELÉCTRICO MOTRIZ,19.239282,-99.160344
SERVICIO ELECTRICO MOTRIZ EL CHINO,19.341987,-99.020163
SERVICIO ELECTRICO MULLER,19.456193,-99.192459
SERVICIO ELECTRICO MUNGUIA,19.464454,-99.135035
SERVICIO ELECTRICO NAVA,19.416164,-99.182158
SERVICIO ELECTRICO NECAXA,19.469055,-99.127482
SERVICIO ELECTRICO NEUTRON,19.323926,-99.145670
SERVICIO ELECTRICO NOL,19.393659,-99.122746
SERVICIO ELECTRICO NT,19.316506,-99.151569
SERVICIO ELECTRICO OK,19.366523,-99.148268
SERVICIO ELECTRICO OLIVARES,19.394859,-99.133166
SERVICIO ELECTRICO OLVERA,19.394555,-99.195095
SERVICIO ELECTRICO ORDAZ,19.552545,-99.139295
SERVICIO ELECTRICO ORIHUELA,19.328126,-99.046980
SERVICIO ELECTRICO ORTIZ,19.350732,-99.219638
SERVICIO ELECTRICO ORTIZ,19.525399,-99.173157
SERVICIO ELECTRICO OSCAR,19.329309,-99.166659
SERVICIO ELECTRICO PACHORRAS,19.553485,-99.132429
SERVICIO ELECTRICO PACO,19.284273,-99.207431
SERVICIO ELECTRICO PACO,19.568901,-99.132471
SERVICIO ELECTRICO PADILLA,19.372853,-99.198302
SERVICIO ELECTRICO PADILLA,19.372847,-99.203822
SERVICIO ELECTRICO PALAFOX,19.309394,-99.091226
SERVICIO ELECTRICO PALOMO,19.375090,-99.098695
SERVICIO ELECTRICO PANCHITO,19.393689,-99.084485
SERVICIO ELECTRICO PARA AUTOMOVILES PERICO,19.460647,-99.181562
SERVICIO ELÉCTRICO PARA AUTOMÓVILES SIN NOMBRE,19.479838,-99.066821
SERVICIO ELECTRICO PEPES,19.348692,-99.058112
SERVICIO ELECTRICO PEREZ,19.423821,-99.121774
SERVICIO ELÉCTRICO PINEDA,19.474727,-99.200876
SERVICIO ELECTRICO PIPO,19.378146,-99.100577
SERVICIO ELECTRICO PIZA Y ARRANCA,19.192880,-99.024333
SERVICIO ELECTRICO POKEMON,19.323542,-99.051818
SERVICIO ELECTRICO POLO,19.504559,-99.128648
SERVICIO ELECTRICO PORKY,19.282932,-99.232690
SERVICIO ELECTRICO PORTALES,19.369742,-99.150120
SERVICIO ELECTRICO PRIMAVERA,19.447534,-99.067395
SERVICIO ELECTRICO PRIMAVERA,19.450143,-99.067255
SERVICIO ELECTRICO QUEVEDO,19.451430,-99.106653
SERVICIO ELECTRICO QUIQUE,19.332541,-99.037580
SERVICIO ELECTRICO RALPH,19.422844,-99.142892
SERVICIO ELECTRICO RAMIREZ,19.292816,-99.229941
SERVICIO ELECTRICO RAMIREZ,19.443242,-99.083596
SERVICIO ELECTRICO RAMIREZ,19.465561,-99.080696
SERVICIO ELECTRICO RAUL,19.490350,-99.140149
SERVICIO ELECTRICO RAULIN,19.493726,-99.081322
SERVICIO ELECTRICO RECAR,19.498987,-99.189419
SERVICIO ELECTRICO REYES,19.266147,-99.116376
SERVICIO ELECTRICO REYES,19.279999,-99.208076
SERVICIO ELECTRICO REYES,19.300791,-99.146349
SERVICIO ELECTRICO REYES,19.458757,-99.106105
SERVICIO ELECTRICO RICHARD,19.414204,-99.064506
SERVICIO ELECTRICO RICHARD,19.405378,-99.126160
SERVICIO ELECTRICO RICHARD,19.290983,-99.057367
SERVICIO ELECTRICO RIOS,19.203375,-99.002773
SERVICIO ELECTRICO RIVERA,19.353419,-99.014018
SERVICIO ELECTRICO RIVERA,19.452448,-99.188055
SERVICIO ELECTRICO RIVERA,19.357017,-99.004096
SERVICIO ELECTRICO RIVERA,19.419440,-99.087219
SERVICIO ELECTRICO RM,19.412781,-99.148762
SERVICIO ELECTRICO ROBERT,19.322567,-99.071875
SERVICIO ELECTRICO ROCA,19.419273,-99.091266
SERVICIO ELECTRICO RODRIGUEZ,19.457841,-99.130870
SERVICIO ELECTRICO RODRIGUEZ,19.372469,-99.195302
SERVICIO ELECTRICO ROGER,19.392896,-99.098947
SERVICIO ELECTRICO ROJAS,19.411876,-99.128132
SERVICIO ELECTRICO ROJO,19.381608,-99.208610
SERVICIO ELECTRICO ROSAS,19.492135,-99.176587
SERVICIO ELECTRICO ROSETE,19.358743,-99.087826
SERVICIO ELECTRICO ROY,19.371818,-99.016640
SERVICIO ELECTRICO RUBENS,19.197106,-99.029329
SERVICIO ELECTRICO RUBIO,19.330549,-99.053021
SERVICIO ELECTRICO RUIZ,19.398888,-99.081900
SERVICIO ELECTRICO RULO,19.311098,-99.078695
SERVICIO ELECTRICO SAGITARIO,19.468722,-99.121016
SERVICIO ELECTRICO SALAZAR,19.395332,-99.194470
SERVICIO ELECTRICO SALINAS,19.312864,-99.150928
SERVICIO ELECTRICO SALINAS,19.308709,-99.248465
SERVICIO ELECTRICO SALO,19.409662,-99.145952
SERVICIO ELECTRICO SAMI,19.522770,-99.158640
SERVICIO ELECTRICO SAMY,19.365201,-99.009862
SERVICIO ELECTRICO SAN ANTONIO,19.225692,-98.993482
SERVICIO ELECTRICO SAN FELIPE,19.490378,-99.068998
SERVICIO ELÉCTRICO SAN MARCOS,19.279727,-99.234977
SERVICIO ELECTRICO SANCHEZ,19.430248,-99.103709
SERVICIO ELECTRICO SANCHEZ,19.272194,-99.135437
SERVICIO ELECTRICO SANCHEZ,19.470495,-99.189660
SERVICIO ELECTRICO SANCHEZ,19.315946,-99.065258
SERVICIO ELECTRICO SANCHEZ,19.337872,-99.206386
SERVICIO ELECTRICO SANTANA,19.496225,-99.088176
SERVICIO ELECTRICO SANTIAGO,19.176697,-98.999145
SERVICIO ELECTRICO SANTIAGO,19.390937,-99.128468
SERVICIO ELÉCTRICO SANTIAGO HERMANOS,19.301925,-99.221541
SERVICIO ELECTRICO SANTILLAN,19.458142,-99.131689
SERVICIO ELECTRICO SERGIO,19.351569,-99.024076
SERVICIO ELECTRICO SEVILLA,19.415763,-99.095645
SERVICIO ELECTRICO SEVILLA,19.307343,-99.141947
SERVICIO ELECTRICO SIN NOMBRE,19.371924,-99.211762
SERVICIO ELECTRICO SIN NOMBRE,19.336153,-99.054329
SERVICIO ELECTRICO SIN NOMBRE,19.394913,-99.203612
SERVICIO ELECTRICO SIN NOMBRE,19.371527,-99.052988
SERVICIO ELECTRICO SIN NOMBRE,19.360681,-99.112024
SERVICIO ELECTRICO SIN NOMBRE,19.488415,-99.165100
SERVICIO ELECTRICO SIN NOMBRE,19.375832,-99.060294
SERVICIO ELECTRICO SIN NOMBRE,19.294237,-98.997316
SERVICIO ELECTRICO SIN NOMBRE,19.347711,-99.052401
SERVICIO ELECTRICO SIN NOMBRE,19.546507,-99.127068
SERVICIO ELECTRICO SIN NOMBRE,19.198962,-99.005202
SERVICIO ELECTRICO SIN NOMBRE,19.204757,-99.001636
SERVICIO ELECTRICO SIN NOMBRE,19.331651,-99.287192
SERVICIO ELECTRICO SIN NOMBRE,19.395748,-99.134066
SERVICIO ELECTRICO SIN NOMBRE,19.281202,-99.025029
SERVICIO ELECTRICO SINAI,19.519467,-99.156850
SERVICIO ELECTRICO SOLIS,19.519769,-99.156419
SERVICIO ELECTRICO SORIA,19.231837,-98.994665
SERVICIO ELECTRICO SOSA,19.449743,-99.144941
SERVICIO ELECTRICO STAR,19.472986,-99.150076
SERVICIO ELÉCTRICO SUPER,19.450281,-99.129916
SERVICIO ELECTRICO SUPER MAY,19.323280,-99.064018
SERVICIO ELECTRICO TAMBORIN,19.350571,-99.050088
SERVICIO ELECTRICO TEAM,19.319285,-99.160652
SERVICIO ELECTRICO TECNICO BETO S,19.285993,-99.036307
SERVICIO ELÉCTRICO TIBURÓN,19.335829,-99.061153
SERVICIO ELECTRICO TOÑO,19.444554,-99.088300
SERVICIO ELECTRICO TOÑOS,19.520721,-99.151935
SERVICIO ELECTRICO TORRES,19.319613,-99.151446
SERVICIO ELECTRICO TORRES,19.389703,-99.084588
SERVICIO ELECTRICO TOYAGO,19.436314,-99.091135
SERVICIO ELECTRICO TOYOTA,19.487095,-99.095287
SERVICIO ELECTRICO TREJO,19.427653,-99.120240
SERVICIO ELECTRICO TURBO CARS,19.466016,-99.060521
SERVICIO ELECTRICO UNIVERSAL,19.317210,-99.243901
SERVICIO ELECTRICO URIEL S,19.409552,-99.058987
SERVICIO ELECTRICO V DEL RAYO,19.383753,-99.129246
SERVICIO ELECTRICO VALDEZ,19.489261,-99.104007
SERVICIO ELECTRICO VALDEZ,19.276983,-99.004266
SERVICIO ELECTRICO VALDEZ,19.409310,-99.162125
SERVICIO ELECTRICO VALDEZ,19.251412,-99.096406
SERVICIO ELECTRICO VALDEZ,19.346634,-99.317731
SERVICIO ELECTRICO VALENCIA REACING TEAM,19.365541,-99.149035
SERVICIO ELECTRICO VÁZQUEZ,19.474880,-99.217329
SERVICIO ELECTRICO VELASCO,19.301571,-99.172866
SERVICIO ELÉCTRICO VERDIGEL,19.460380,-99.178077
SERVICIO ELÉCTRICO VÍCTOR,19.378491,-99.181664
SERVICIO ELECTRICO VIEYRA,19.373612,-99.209635
SERVICIO ELECTRICO VIK,19.329255,-99.252175
SERVICIO ELÉCTRICO VIK,19.329988,-99.252104
SERVICIO ELECTRICO VILLA,19.475998,-99.113695
SERVICIO ELECTRICO VILLANUEVA,19.411180,-99.091763
SERVICIO ELECTRICO VITTE HNOS,19.417408,-99.138942
SERVICIO ELECTRICO XOTEPINGO,19.328226,-99.138487
SERVICIO ELECTRICO Y ACEITES,19.380869,-99.027560
SERVICIO ELECTRICO Y ACEITES CORREA,19.294958,-99.177156
SERVICIO ELECTRICO Y AIRE ACONDICIONADO HECTOR,19.350092,-99.042343
SERVICIO ELECTRICO Y AUTOMOTRIZ CHANO,19.331165,-99.016759
SERVICIO ELECTRICO Y AUTOPARTES ELECTRICAS PALMA,19.264832,-98.995151
SERVICIO ELECTRICO Y CAMBIOS DE ACEITE AUTOMITRIZ,19.309565,-99.155648
SERVICIO ELECTRICO Y DE ACUMULADORES AUTOMOTRIZ,19.423187,-99.087354
SERVICIO ELECTRICO Y ELECTROMECANICO SIN NOMBRE,19.480941,-99.069916
SERVICIO ELECTRICO Y MANTENIMIENTO FRANCO,19.395631,-99.209386
SERVICIO ELECTRICO Y MECANICA EN GENERAL,19.480439,-99.088887
SERVICIO ELECTRICO Y MECANICO,19.463249,-99.127053
SERVICIO ELECTRICO Y MECANICO,19.386030,-99.203090
SERVICIO ELECTRICO Y MECANICO ALVARADO,19.448348,-99.165115
SERVICIO ELECTRICO Y MECANICO AUTOMOTRIZ COGA,19.494380,-99.132665
SERVICIO ELECTRICO Y MECANICO AUTOMOTRIZROLDAN,19.324720,-99.165426
SERVICIO ELECTRICO Y MECANICO EL GUERO,19.341112,-99.001984
SERVICIO ELECTRICO Y MECANICO MARTINEZ,19.378717,-99.011466
SERVICIO ELECTRICO Y MECANICO VARGAS,19.353124,-99.081532
SERVICIO ELECTRICO Y REFACCIONARIA TEPETLAPA,19.315420,-99.108104
SERVICIO ELECTRICO Y SUS PENSIONES,19.248484,-99.121754
SERVICIO ELECTRICO Y SUSPENSIONES,19.309028,-99.162724
SERVICIO ELECTRICO YAYO,19.480970,-99.080942
SERVICIO ELECTRICO ZACATENCO,19.508411,-99.126556
SERVICIO ELECTRICO ZARCO,19.440255,-99.146236
SERVICIO ELECTRICO ZEFERINO,19.334502,-99.079662
SERVICIO ELECTRICOEL RAYO,19.406624,-99.079836
SERVICIO ELECTRICOMECANICO,19.476789,-99.191151
SERVICIO ELECTRICOPADILLA,19.461147,-99.108199
SERVICIO ELECTRO MECANICO MARTINEZ,19.491496,-99.091999
SERVICIO ELECTRO MECANICO MIJANGOS,19.263335,-99.008177
SERVICIO ELECTRO TOÑOS ACUMADORES,19.312571,-99.169448
SERVICIO ELECTROCO ROBERT,19.336065,-99.172090
SERVICIO ELECTROLMECANICO,19.365428,-99.112304
SERVICIO ELECTROMECANICA MALDONADO,19.446755,-99.120052
SERVICIO ELECTROMECANICA PANCHO,19.315721,-99.159324
SERVICIO ELECTROMECANICO,19.446024,-99.140664
SERVICIO ELECTROMECANICO,19.451490,-99.154568
SERVICIO ELECTROMECANICO,19.480307,-99.136594
SERVICIO ELECTROMECANICO,19.282361,-99.231288
SERVICIO ELECTROMECANICO,19.401345,-99.204901
SERVICIO ELECTROMECANICO,19.396747,-99.182624
SERVICIO ELECTROMECANICO,19.390063,-99.079205
SERVICIO ELECTROMECANICO,19.417347,-99.150019
SERVICIO ELECTROMECANICO,19.365020,-99.110075
SERVICIO ELECTROMECANICO,19.351498,-99.217993
SERVICIO ELECTROMECANICO,19.454087,-99.189534
SERVICIO ELECTROMECANICO,19.351900,-99.067820
SERVICIO ELECTROMECANICO,19.401358,-99.204814
SERVICIO ELECTROMECANICO,19.373436,-99.120382
SERVICIO ELECTROMECANICO ALEJALDRE,19.363881,-99.017995
SERVICIO ELECTROMECANICO ALVAREZ,19.265538,-99.112424
SERVICIO ELECTRO-MECANICO AMBRIZ EL FRIJOL,19.489518,-99.193944
SERVICIO ELECTROMECANICO APOLO,19.452691,-99.158506
SERVICIO ELECTROMECÁNICO AUTOMOTRIZ,19.379687,-99.251443
SERVICIO ELECTROMECÁNICO AUTOMOTRIZ MARCELO,19.304287,-99.257573
SERVICIO ELECTROMECANICO AUTOMOTRIZ ROJAS,19.339917,-99.199279
SERVICIO ELECTROMECANICO AUTOMOTRIZ SERVICAR,19.393820,-99.159338
SERVICIO ELECTROMECANICO BETO,19.480673,-99.077280
SERVICIO ELECTROMECANICO CASAS,19.319041,-99.225864
SERVICIO ELECTROMECANICO CEPILLIN,19.261823,-99.101081
SERVICIO ELECTROMECANICO CONDESA,19.407068,-99.176252
SERVICIO ELECTROMECANICO DIAZ,19.311527,-99.225897
SERVICIO ELECTROMECANICO DON CRES,19.333565,-99.273860
SERVICIO ELECTROMECANICO EL COIL,19.409988,-99.150632
SERVICIO ELECTROMECANICO EL GATO,19.469401,-99.072932
SERVICIO ELECTROMECANICO EL GUERO,19.448207,-99.062065
SERVICIO ELECTROMECANICO EL LOBO,19.179746,-99.005400
SERVICIO ELECTROMECANICO EL MAY,19.379801,-99.244581
SERVICIO ELECTROMECANICO EL POLLO,19.346354,-99.225485
SERVICIO ELECTROMECANICO EL SUAVECITO,19.449770,-99.105823
SERVICIO ELECTROMECANICO EL TOQUES,19.373400,-99.041218
SERVICIO ELECTROMECANICO EL TOQUES,19.402364,-99.141357
SERVICIO ELECTROMECANICO EXPRESS,19.308013,-99.260516
SERVICIO ELECTROMECANICO FRANCO,19.460165,-99.128251
SERVICIO ELECTROMECANICO G,19.459138,-99.106792
SERVICIO ELECTROMECANICO GARDUÑO,19.383180,-99.093817
SERVICIO ELECTROMECANICO HUMMER,19.383759,-99.230695
SERVICIO ELECTROMECANICO JAVO,19.395970,-99.066487
SERVICIO ELECTROMECANICO JIMENEZ,19.411480,-99.088209
SERVICIO ELECTROMECANICO JIMENEZ,19.546776,-99.137273
SERVICIO ELECTROMECANICO KANO,19.443442,-99.121735
SERVICIO ELECTROMECANICO KOREA,19.440439,-99.173517
SERVICIO ELECTROMECANICO LARIOS,19.442997,-99.121342
SERVICIO ELECTROMECANICO LAS TORRES,19.331065,-99.128821
SERVICIO ELECTROMECANICO LOPEZ,19.474717,-99.213084
SERVICIO ELECTROMECANICO MARGUA,19.332749,-99.152057
SERVICIO ELECTROMECANICO MARQUEZ,19.495277,-99.096056
SERVICIO ELECTROMECANICO MAX,19.497107,-99.077684
SERVICIO ELECTROMECANICO MAYER,19.470740,-99.151195
SERVICIO ELECTROMECANICO MIRANDA,19.364518,-99.010212
SERVICIO ELECTROMECANICO MIROS,19.363415,-99.009216
SERVICIO ELECTROMECANICO MOFLES,19.477803,-99.179064
SERVICIO ELECTROMECANICO NALIN,19.479048,-99.113477
SERVICIO ELECTROMECANICO NICOLAS,19.431679,-99.095830
SERVICIO ELECTROMECANICO PEGASSO,19.492169,-99.087131
SERVICIO ELECTROMECANICO PEPIN PARRA,19.309256,-99.259802
SERVICIO ELECTROMECANICO PUEBLA,19.409483,-99.084765
SERVICIO ELECTROMECANICO RALLY,19.476728,-99.159068
SERVICIO ELECTROMECANICO RANGEL,19.428502,-99.172148
SERVICIO ELECTROMECANICO REYES,19.446699,-99.191382
SERVICIO ELECTROMECANICO RIVAS,19.307872,-99.249862
SERVICIO ELECTROMECÁNICO ROME,19.371885,-99.288282
SERVICIO ELECTROMECANICO SIN NOMBRE,19.306607,-98.970604
SERVICIO ELECTROMECANICO SIN NOMBRE,19.356148,-99.061354
SERVICIO ELECTROMECANICO SIN NOMBRE,19.366235,-99.239556
SERVICIO ELECTROMECANICO SIN NOMBRE,19.370874,-99.234256
SERVICIO ELECTROMECANICO SIN NOMBRE,19.385219,-99.097887
SERVICIO ELECTROMECANICO SIN NOMBRE,19.214589,-99.097330
SERVICIO ELECTROMECANICO SPORT CARS FORUN,19.336236,-99.150529
SERVICIO ELECTROMECANICO STRAUS,19.548378,-99.151403
SERVICIO ELECTROMECANICO SUC 67,19.401483,-99.071534
SERVICIO ELECTROMECANICO TINTOR,19.235357,-99.123962
SERVICIO ELECTROMECANICO TOVAR,19.376792,-99.129030
SERVICIO ELECTROMECANICO TREJO,19.212450,-99.151792
SERVICIO ELECTROMECANICO UNION,19.486221,-99.074236
SERVICIO ELECTROMECANICO WARRIOR,19.332584,-99.120432
SERVICIO ELECTROMECANICO Y TRANSMISIONES AUTOMATICAS,19.519025,-99.161686
SERVICIO ELECTROMECANICO Y VENTA DE AUTOPARTES MIGUEL,19.352749,-99.294850
SERVICIO ELECTROMECANICO ZAMBRANO STEAM,19.426069,-99.070190
SERVICIO ELECTROMECANIO POSADAS,19.368153,-99.040076
SERVICIO ELECTROMEECANICO GAMA,19.449696,-99.191020
SERVICIO ELECTRONICO,19.401221,-99.101476
SERVICIO ELECTRONICO,19.389981,-99.100506
SERVICIO ELECTRONICO AUTOMOTRIZ,19.296104,-99.222698
SERVICIO ELECTRONICO AUTOMOTRIZ FUEL INJECTION,19.522195,-99.158220
SERVICIO ELECTRONICO CARMONA,19.392842,-99.144492
SERVICIO ELECTRONICO FER,19.475530,-99.196594
SERVICIO ELECTRONICO MECANICO REY,19.350091,-99.113837
SERVICIO ELECTRONICO PETUNIA,19.275606,-99.164566
SERVICIO ELECTRONICO PIPER,19.327461,-99.045957
SERVICIO ELECTRONICO SHALOM,19.466804,-99.074070
SERVICIO ELECTRONICO VELAZQUEZ,19.471699,-99.144302
SERVICIO ELECTRRICO G,19.377486,-99.101989
SERVICIO ELEECTRICO AUTOMOTRIZ LA MAXIF,19.345410,-99.105573
SERVICIO ELETRICO PACHORRITAS,19.549681,-99.133502
SERVICIO ELETROMOTRIZ,19.491596,-99.136666
SERVICIO ENRIQUE,19.448264,-99.108141
SERVICIO ERNESTO RUIZ,19.445227,-99.148999
SERVICIO ESCALONA,19.406823,-99.147804
SERVICIO ESCALONA,19.342739,-99.286439
SERVICIO ESCALONA,19.406823,-99.147804
SERVICIO ESCANDON,19.403201,-99.183362
SERVICIO ESCOBAR,19.452346,-99.187250
SERVICIO ESCOBAR,19.392708,-99.101519
SERVICIO ESCOBEDO,19.458920,-99.164144
SERVICIO ESCOBEDO,19.380016,-99.095864
SERVICIO ESCORPIO VULCANIZADORA,19.337459,-99.062706
SERVICIO ESCORPION,19.358405,-99.025702
SERVICIO ESP EL VW,19.473823,-99.216121
SERVICIO ESPARZA,19.552125,-99.139381
SERVICIO ESPECIALISTAS,19.329532,-99.125042
SERVICIO ESPECIALIZACIADO EN SISTEMAS AUTOMOTRICES MÉXICO,19.299895,-99.061875
SERVICIO ESPECIALIZADO,19.407755,-99.081785
SERVICIO ESPECIALIZADO,19.337850,-99.204097
SERVICIO ESPECIALIZADO 201,19.315481,-99.110253
SERVICIO ESPECIALIZADO AUTOMOTRIZ,19.369564,-99.287082
SERVICIO ESPECIALIZADO AUTOMOTRIZ SIN NOMBRE,19.272065,-99.129264
SERVICIO ESPECIALIZADO DE TALLER MECANICO SIN NOMBRE,19.448964,-99.158892
SERVICIO ESPECIALIZADO EN MECANICA,19.480277,-99.131481
SERVICIO ESPECIALIZADO EN MECÁNICA LUCAS,19.424985,-99.102650
SERVICIO ESPECIALIZADO EN MICRO ELECTRONICA,19.429466,-99.140652
SERVICIO ESPECIALIZADO EN MOTORES,19.373500,-99.106177
SERVICIO ESPECIALIZADO IZQUIERDO,19.418840,-99.175015
SERVICIO ESPECIALIZADO MUSTANG,19.224700,-99.202432
SERVICIO ESPECIALIZADO NISSAN,19.431721,-99.102730
SERVICIO ESPECIALIZADO TÉCNICO,19.429434,-99.141425
"SERVICIO ESPECIALIZADO, MECANICA EN GENERAL",19.341520,-99.060399
SERVICIO ESPECIALIZADOS DIAZ,19.368169,-99.108884
SERVICIO ESPINDOLA,19.411593,-99.138193
SERVICIO ESPINOSA,19.498993,-99.127925
SERVICIO ESPINOZA,19.394075,-99.057001
SERVICIO ESQUIVEL,19.501188,-99.203851
SERVICIO ESQUIVEL,19.250148,-99.166766
SERVICIO ESQUIVEL,19.408538,-99.116269
SERVICIO ESTEVE,19.462928,-99.108779
SERVICIO ESTIM,19.395096,-99.083547
SERVICIO ESTRELLA,19.307589,-99.070931
SERVICIO EUROPEO,19.447468,-99.183373
SERVICIO EVELYN,19.374103,-99.067293
SERVICIO EXPRESS,19.465661,-99.135690
SERVICIO EXPRESS NADER,19.257375,-99.167195
SERVICIO EXTREME,19.322178,-99.055374
SERVICIO FAUSTINO,19.437464,-99.165204
SERVICIO FER MOFLES,19.253333,-99.105352
SERVICIO FER TALLER MECANICO,19.472941,-99.188567
SERVICIO FERNANDEZ,19.411269,-99.149562
SERVICIO FERNANDEZ,19.301035,-99.083637
SERVICIO FERNANDEZ,19.411010,-99.087399
SERVICIO FERPER,19.490993,-99.137323
SERVICIO FERRARI,19.388596,-99.262422
SERVICIO FERRARI,19.467454,-99.085481
SERVICIO FLORES,19.266231,-99.153766
SERVICIO FLORES,19.406400,-99.199258
SERVICIO FLORES,19.303927,-99.241177
SERVICIO FLORES,19.398108,-99.081082
SERVICIO FLORES,19.387269,-99.072521
SERVICIO FLORES,19.337466,-99.119504
SERVICIO FLORES,19.371278,-99.147264
SERVICIO FLORES,19.356309,-99.159791
SERVICIO FLORES HERMANOS,19.408498,-99.142813
SERVICIO FLORES TALLER MECANICO,19.408982,-99.146447
SERVICIO FORA SERVICIO ELECTRICO Y AUTOMOTRIZ,19.463760,-99.131898
SERVICIO FRAGOSO,19.319623,-99.110986
SERVICIO FRAGOSO,19.368958,-99.222760
SERVICIO FRANCIS,19.338734,-99.203166
SERVICIO FRANCO,19.456464,-99.193531
SERVICIO FRENOS DE AIRE,19.363921,-99.011259
SERVICIO FRONTERA DE MANTENIMIENTO GENERAL,19.295584,-99.064431
SERVICIO FUENTES,19.339793,-99.032364
SERVICIO GALAXIE,19.400334,-99.070570
SERVICIO GALICIA,19.273542,-99.179203
SERVICIO GALICIA,19.480775,-99.147320
SERVICIO GALICIA,19.424305,-99.070967
SERVICIO GALICIA,19.319405,-99.072749
SERVICIO GALLARDO,19.414614,-99.129263
SERVICIO GALLARDO,19.501262,-99.082597
SERVICIO GALLARDO,19.414614,-99.129263
SERVICIO GALVAN,19.349087,-99.038651
SERVICIO GALVAN,19.303932,-99.065473
SERVICIO GALVAN,19.518729,-99.151550
SERVICIO GALVES,19.378738,-99.218115
SERVICIO GAMERO,19.353590,-99.069867
SERVICIO GARAGE,19.325223,-99.062914
SERVICIO GARCES,19.271585,-99.157377
SERVICIO GARCIA,19.474149,-99.155986
SERVICIO GARCIA,19.480523,-99.084062
SERVICIO GARCÍA,19.315111,-99.151807
SERVICIO GARCIA,19.266905,-99.228767
SERVICIO GARCIA,19.245351,-99.003180
SERVICIO GARCIA,19.368442,-99.116591
SERVICIO GARCIA,19.456727,-99.166357
SERVICIO GARCÍA,19.348131,-99.079954
SERVICIO GARCIA,19.477449,-99.214370
SERVICIO GARCIA,19.541349,-99.147981
SERVICIO GARCIA,19.338782,-99.205982
SERVICIO GARCÍA,19.384267,-99.134170
SERVICIO GARCIA,19.400939,-99.066644
SERVICIO GARCIA,19.413053,-99.116405
SERVICIO GARCIA,19.467384,-99.126155
SERVICIO GARCIA,19.387251,-99.220728
SERVICIO GARCIA,19.453651,-99.198424
SERVICIO GARCIA,19.477406,-99.151560
SERVICIO GARCIA ACEITES Y LUBRICANTES,19.553105,-99.132469
SERVICIO GARCIA CLUTCH Y FRENOS,19.536620,-99.149965
SERVICIO GARCIA E HIJOS,19.339384,-99.065682
SERVICIO GARDUÑO,19.463014,-99.104905
SERVICIO GASPEJ REPARACION DE MOFLES,19.448444,-99.061394
SERVICIO GC GRUPO CAR,19.464152,-99.081558
SERVICIO GENARO HERNANDEZ,19.478061,-99.219227
SERVICIO GENDAI,19.473389,-99.079736
SERVICIO GIL,19.442762,-99.191743
SERVICIO GOMA,19.397552,-99.103294
SERVICIO GOMEZ,19.394728,-99.207166
SERVICIO GOMEZ,19.357506,-99.215421
SERVICIO GOMEZ,19.298640,-99.072085
SERVICIO GÓMEZ,19.334487,-99.309829
SERVICIO GOMEZ,19.367109,-99.074567
SERVICIO GOMEZ,19.354237,-99.217404
SERVICIO GONZALEZ,19.373820,-99.067885
SERVICIO GONZALEZ,19.478455,-99.126946
SERVICIO GONZALEZ,19.380047,-99.118577
SERVICIO GONZALEZ,19.430444,-99.224035
SERVICIO GONZALEZ,19.367848,-99.137362
SERVICIO GONZALEZ,19.428044,-99.103609
SERVICIO GONZALEZ,19.365672,-99.072665
SERVICIO GONZALEZ,19.417359,-99.140216
SERVICIO GONZALEZ,19.361405,-99.112162
SERVICIO GONZALEZ,19.399668,-99.176127
SERVICIO GONZALEZ,19.423110,-99.122386
SERVICIO GONZÁLEZ,19.309246,-99.077786
SERVICIO GONZALEZ,19.484944,-99.149215
SERVICIO GONZÁLEZ,19.337485,-99.064973
SERVICIO GONZÁLEZ TALLER MECÁNICO,19.473967,-99.136969
SERVICIO GRAND PRIX,19.294692,-99.111962
SERVICIO GRAND PRIX,19.432172,-99.093341
SERVICIO GRANJAS,19.480966,-99.103590
SERVICIO GUADALUPE,19.449532,-99.114170
SERVICIO GUADARRAMA,19.429979,-99.101119
SERVICIO GUDIÑO,19.358775,-99.021594
SERVICIO GUERRERO,19.396898,-99.186493
SERVICIO GUICHO CHUTCH Y FRENO,19.352073,-99.070706
