Establecimiento,Lat,Lon
FERREPLOMERIA ROJAS,20.55254742,-100.3862451
FERRET MADERO COMPANY,20.60960016,-100.4268516
FERRETARIA DRAGON,20.54739796,-100.3854894
FERRETARIA ESPINOZA,20.58270871,-100.3739361
FERRETARIA FERREKAR,20.57935438,-100.3861633
FERRETARIA RICO,20.56480197,-100.3940823
FERRETARIA VICTORIA,20.59465658,-100.4498598
FERRETARIA Y TLAPALERIA,20.64427281,-100.4713517
FERRETARIA Y TLAPALERIA MAR,20.59550225,-100.3610959
FERRETECA,20.63323998,-100.4623364
FERRETERA AVHA,20.58920163,-100.4107634
FERRETERA CUMBRES,20.69455327,-100.4698104
FERRETERA DEL NORTE,20.60267145,-100.4239266
FERRETERA LA MICHOACANA,20.52863551,-100.4433497
FERRETERA MOSER,20.61612631,-100.3889526
FERRETERA SAN MARTIN,20.61628563,-100.4492744
FERRETERA Y METERIALES QUERETANA,20.59574472,-100.4045942
FERRETERIA,20.78409762,-100.4919491
FERRETERIA,20.5596558,-100.4335407
FERRETERIA,20.74408344,-100.458561
FERRETERÍA,20.60499798,-100.3951634
FERRETERIA,20.64851737,-100.4158549
FERRETERIA,20.64712672,-100.4503003
FERRETERIA,20.65395569,-100.4506762
FERRETERIA,20.61556046,-100.3740106
FERRETERIA,20.6440892,-100.4705533
FERRETERIA,20.65130863,-100.4553634
FERRETERIA,20.64020876,-100.4529361
FERRETERIA,20.63139683,-100.3987707
FERRETERIA,20.55640701,-100.4150828
FERRETERIA,20.64859756,-100.4546807
FERRETERIA,20.60320209,-100.4289006
FERRETERIA,20.59444851,-100.4014396
FERRETERIA,20.736902,-100.5030925
FERRETERIA A ESPERANZA,20.63623701,-100.4797278
FERRETERÍA ACOSTA,20.61262476,-100.3749296
FERRETERIA ACOSTA,20.61233904,-100.435718
FERRETERIA ACUARIO,20.61156194,-100.3771849
FERRETERÍA AGUIRRE,20.52845837,-100.4538357
FERRETERÍA AGUIRRE II,20.52754851,-100.4508959
FERRETERIA ALAMEDA,20.58906269,-100.3899005
FERRETERIA ALGACI,20.77227388,-100.4400694
FERRETERIA ALPA,20.65954156,-100.4552837
FERRETERIA ANDREA,20.64224411,-100.4627034
FERRETERIA ARCOIRIS,20.54113951,-100.4396697
FERRETERIA ARVIZU,20.64500639,-100.3876085
FERRETERIA AZTECA,20.65410179,-100.395964
