Punto,Lat,Lon
FERRETERIA ARTURIN,19.31397629,-99.59336781
FERRETERÍA ARZATE,19.36211308,-99.59072017
FERRETERIA AXANARI,19.2475,-99.61918273
FERRETERIA AZTECA,19.26482218,-99.65489217
FERRETERIA AZTECA,19.29356302,-99.71114931
FERRETERIA BALDERAS,19.31638497,-99.59512654
FERRETERIA BECERRIL,19.26418747,-99.5782194
FERRETERIA BICENTENARIO,19.27232836,-99.65152584
FERRETERIA BOULEVAR,19.1095335,-99.64600938
FERRETERIA CALERA,19.29802654,-99.73181289
FERRETERIA CARLOS LEON,19.22329007,-99.66690734
"FERRETERIA CARREDANA MEXICO, S.A. DE C.V.",19.27466211,-99.64646483
FERRETERÍA CARVY,19.31752851,-99.65762835
FERRETERIA CAS,19.25700606,-99.55966685
FERRETERIA CASA BLANCA,19.27756363,-99.60645445
FERRETERIA CASA FLORES,19.26931379,-99.596731
FERRETERIA CASA FUENTES,19.23073787,-99.58844636
FERRETERIA CASA GARCIA,19.26143226,-99.70925091
FERRETERIA CASA LIEVANOS,19.28556801,-99.60419241
FERRETERIA CASA VALENCIA,19.27264249,-99.73818589
FERRETERIA CASTANEDA,19.26450761,-99.62982208
FERRETERIA CASTAÑEDA,19.29550623,-99.65296559
FERRETERIA CASVAL,19.27382739,-99.74119717
FERRETERIA CAZ,19.25686056,-99.55896832
FERRETERIA CEDILLO,19.29326241,-99.82056098
FERRETERIA CENTRAL DE ABASTOS,19.34386842,-99.59973512
FERRETERIA CHAVEZ,19.33287903,-99.47192901
FERRETERÍA CIRO,19.31544235,-99.61293225
FERRETERÍA COBASA,19.26478016,-99.65934083
FERRETERIA CONSTITUCION,19.34636586,-99.55501307
FERRETERIA CONSTRUMAX,19.46593534,-99.65256425
FERRETERIA CONSUELO VALLE DE TOLUCA,19.28296076,-99.66460896
FERRETERIA CORDELES DE TOLUCA,19.27963988,-99.64173276
FERRETERIA CORNEJO,19.25718206,-99.56177289
FERRETERIA CORONA,19.22215962,-99.66248078
FERRETERIA CRUZ,19.46629286,-99.65459759
FERRETERIA CUATRO CAMINOS,19.2732078,-99.73811417
FERRETERIA CUAUHTÉMOC,19.27308237,-99.59052525
FERRETERIA CUCUAPAN,19.33808044,-99.46732335
FERRETERIA DAFSYL,19.26461604,-99.59560274
FERRETERIA DANY,19.36041644,-99.62844806
FERRETERIA DANY,19.31840501,-99.5838596
FERRETERÍA DAVILA,19.31671015,-99.62310259
FERRETERIA DE JESUS,19.33862479,-99.46414971
FERRETERIA DE JESUS,19.33908829,-99.60557499
FERRETERIA DE LOS ANGELES,19.27389849,-99.59478735
FERRETERÍA DE MÉXICO,19.35538149,-99.66709884
FERRETERIA DE SOLDADURAS ESPECIALES,19.28264991,-99.57037844
FERRETERIA DEL CENTRO,19.33131376,-99.45244557
FERRETERÍA DEL CENTRO,19.35548955,-99.62901258
